Motlav	11293
Tadaksahak	11294
Galindan	11295
Cantonese	11296
Arrarnta	11297,1769311297
Gimme	11298
Bukat	11299
Uneme	11300
Bulu	11301
Kaang	1130214115
Lese	11303
Jiba	11304
Czech	113051249716446,11305
Idaca	1357211306
Mefele	11307
Malankuravan	11308
Dangaleat	11309
Djangun	11310
Arawa	11311
Wanda	11312
Yitha	1131311313,1131311313
Khamti	11314
Sause	11315
Keninjal	11316
Yugur	1470011317,1044811317,11317
Laba	11318
Leti	11319
Lahnda	11320
Mulam	11321
Itza	11322
Deutsch	11323
Mpur	11324
Guatemalan	113251249716446
Croatian	1107017472113261747211352,11326
Nathembo	11327
Taimyr	113281262714811
Jeronimo	11180113291437311553
Aweti	11330
Plapo	1133115097
Ambulas	11332
Krim	11333
Tanggu	11334
Mru	11335
Francisco	1118011336133641718112163,113361082311084,111801133613000
Puerto	11337106911249716446
Wallisian	11338
Sabaot	11339
Makhuwa-Marrevone	11340
Mintil	11341
Nynorsk	1658211342
Yahang	11343
Sanskrit	11344
Siwi	11345
Coatecas	113461509213589
Tlaxiaco	134801134711251,118351134711251
Lapaguia-Guivini	1134813589
Pite	1134911632
Kaikadi	11350
Oniyan	11351
Bosnian	1107017472113261747211352,11352
Kombai	11353
Trieng	11354
Ngarluma	11355
Wom	11356
Makolkol	11357
Martuthunira	11358
Bariji	11359
Oirat	11360,1157211360
Kukatja	11361
Kono	11362
Zeeuws	11363
Lomavren	11364
Baangi	11365
Angal	11366,1136616058,1136614766
Samtao	11367
Papitalai	11368
Dibabawon	1136914686
Coahuilteco	11370
Alo	1137117032
Yaeyama	11372
Kathu	11373
Axi	1137416384
Gaddi	11375
Yagaria	11376
Isthmus-Cosoleacaque	1137713901
Lozi	11378
Warrgamay	11379
Merlav	11380
Rathawi	11381
Andegerebinha	11382
Ngwo	11383
Palu'E	11384
Liujiang	1138517600
Nyawaygi	11386
Njebi	11387
Daka	1091111388,11388
Nicaragua	113891546812839
Mugom	11390
Tosk	1139117034
Gban	11392
Zoogocho	1139313589
Baloi	11394
Numee	11395
Taruma	11396
Minanibai	11397
Narom	11398
Nyaneka	11399
Ligbi	11400
Omotik	11401
Gawwada	11402
Bom	11403
Inpui	1140410167
Adangme	11405
Repanbitip	11406
Limbu	11407
Cafundo	1140815468
Inapang	11409
Doga	11410
Canela	11411
Luwian	11412,1457211412,1563611412
Leipon	11413
Narak	11414
Tippera	11415
Chaudangsi	11416
Ong	11417
Wotapuri-Katarqalai	11418
Yemba	11419
Coptic	11420
Deng	11421,1212311421,1353311421
Garza	11422
Wangganguru	11423
Modang	11424
Bolgarian	11425
Alaskan	150221142614513
Bonggo	11427
Alutor	11428
Mo	11429
Putukwam	11430
Ambai	11431
Ngas	11432
Kiliwa	11433
Wilawila	11434
Muda	11435
Sinagen	11436
Byep	11437
Kamayura	11438
Sarsi	11439
Yoront	1605611440
Naro	11441
Chichicapan	1144213589
Punan	1144315592,1144315079,1144311178,114431270513149,1144316534,1144310974
Maxi	1144414501
Biloxi	11445
Arta	11446
Sekpele	11447
Otank	11448
Greek	114491249716446,1779011449,1289611449,1297111449,1425211449,11449,1729511449,1629611449
Quebec	114501249716446,1145017911
Machame	11451
Dhargari	11452
Conchucos	11835114531200717370,16625114531200717370
Irish	1402411454,1252111454,11454,1491111454,114541249716446
Tetela	11455
Ikwere	11456
Geji	11457
Pholo	11458
Minokok	11459
Laghu	11460
Berau	1146115078
Dhodia	11462
Oroha	11463
Sora	11464
Engenni	11465
Wadjabangayi	11466
Pyen	11467
Foodo	11468
Lotud	11469
Bana	11470
Morawa	11471
Bawah	1307011472,1423811472
Toro	114731178315417,11473,114731729015417
Mullu	1147412260
Pogolo	11475
Syenara	1147610542
Mbole	11477
Bindal	11478
Bulgarian	1402411479,114791249716446,11479
Ika	11480
Ngad'A	11481,1773611481
Yanomami	11482
Wampanoag	11483
Mangue	11484
Pentlatch	11485
Hozo	11486
Tahitian	11487
Osatu	11488
Kissi	11489,1183511489
Yaul	11490
Kayupulau	11491
Pennsylvania	1149212646
Silesian	1420311493,11493
Occidental	11494,1406711494
Tukudede	11495
Juwal	11496
Sauria	1149711911
Arabana	11498
Tanzanian	114991249716446
Mak	11500
Tegali	11501
Koalib	11502
Belanda	1150314307,1150312793
Bandi	11504
Kugbo	11505
Sori-Harengan	11506
Nehan	11507
Tarahumara	1716311508,1099311508,1700311508,11508,1348011508,1183511508
Pakistan	115091249716446
Asho	1151014115
Tok	1151117740
Sichuan	1151216384
Morisyen	11513
Kilmeri	11514
Lote	11515
Lingarak	11516
Maia	11517
Ikaranggal	11518
Madak	11519
Biyom	11520
Mazanderani	11521
Od	11522
Gal	11523
Asu	11524
Lucia	14111115251315911251
Nkem-Nkum	11526
Pagibete	11527
Kyak	11528
Ndali	11529
Libyan	1153017141,115301249716446
Zulgo-Gemzek	11531
Maquiritari	11532
Maltese	11533,115331249716446
Kimre	11534
Borok	1390011535
Nyishi	11536
Naasioi	11537
Kei	11538
Holma	11539
Apinaye	11540
Gabri	11541
Mansoanka	11542
Ejja	1411811543
Afade	11544
Tecpatlan	1154517858
Edolo	11546
Ngadjuri	11547
Sharanahua	11548
Jebero	11549
Rapoisi	11550
Somrai	11551
Gvoko	11552
Mazatec	11553,1172211553,1297811553,1220611553,1671611553,16688141881310411553,1456511553,11180113291437311553,1170511553
Nocten	128611717611554
Lohorung	11555
Vano	11556
Nchumbulu	11557
Comox	11558
Cameroon	1155917568,1155912627
Mili	11560
Tuki	11561
Bwamu	173261732611562,11562,1161511562
Ngala	11563
Barombi	11564
Kuku-Uwanh	11565
Mundani	11566
Wahgi	11567,1502211567
Pipil	11568
Dotyali	11569
Judeo-Yemeni	1157017141
Aikana	11571
Written	1157211360
Ngarla	11573
Austrian	115741249716446
Arikara	11575
Kaningra	11576
Krevinian	11577
Ejagham	11578
Kiput	11579
Singa	11580
Lesing-Gelimi	11581
Rangpuri	11582
Maca	11583
Zuni	11584
Bishuo	11585
Tobelo	11586
Logudorese	1158715518
Kiunum	11588
Fwe	11589
Timbisha	11590
Gabrielino-Fernandeno	11591
Nez	1159216566
Fanamaket	11593
Mapun	11594
Olushisa	11595
Siraya	11596
Korean	1402411597,1252111597,11597,115971249716446
Hundi	1722011598
Ecuadorian	115991249716446
Gaam	11600
Ngamo	11601
Aeka	11602
Lakon	11603
Wintu	11604
Ngundi	11605
Seluwasan	11606
Buna	11607
Tunni	11608
Mendalam	1160910395
Mofu	11610,1502211610
Kombio	11611
Rengma	118351161210167,166251161210167
Nyalayu	11613
Ma'Bo	1346411614
Cwi	1161511562
Small	116161197313029
Worrorra	11617
Embaloh	11618
Buhid	11619
Latin	11620
Vures	11621
E'Napa	1162215049
Holo	1127511623
Maeng	1162416811
Neme	11625
Zialo	11626
Tagbanwa	11627,1316011627,1716311627
Ili'Uun	11628
Kairui-Midiki	11629
Ngombale	11630
Aneityum	11631
Sami	1766511632,11632,1635011632,1662511632,1598911632,1605511632,1049411632,1295411632,1134911632,1105711632,1323411632,1183511632
Hupa	11633
Shipibo-Conibo	11634
Tutelo	11635
Mango	11636
Umiida	11637
Ge	11638
Tagdal	11639
Liabuku	11640
Reunion	116411546817911
Simte	11642
Takelma	11643
Jamiltepec	1164411251
Baramu	11645
Dyangadi	11646
Isoko	11647
Miu	11648
Tepo	1164915097
Gungu	11650
Dzando	11651
Mambwe-Lungu	11652
Yelmek	11653
Undetermined	11654
Witu	1064111655
Larga	1537111656
Bainouk-Samik	11657
Vumbu	11658
Imbabura	116591655410749,1165917370
Armenian	1252111660,116601249716446,11660,1499811660
Mesme	11661
Laos	116621249716446
Tatana	11663
Laka	11664
Caquinte	11665
Wayampi	11666
Andalusian	1166717141
Ditammari	11668
Parachi	11669
Anu-Hkongso	1167014115
Giangan	11671
Lishanid	1167215792
Limburgish	11673
Lun	1167417387
Whitesands	11675
Andarum	11676
Galeya	11677
Anamgura	11678
Tarok	11679
Gbaya-Mbodomo	11680
Warduji	11681
Ulch	11682
Iowa-Oto	11683
Austral	11684
Odoodee	11685
Diriku	11686
Paafang	11687
Arumanian	11688
Baniwa	11689
Uma	11690
Tz'Utujil	11691
Dela-Oenale	11692
Miraya	1169314491
Mafa	11694
Brithenig	11695
Han	11696
Kplang	11697
Seru	11698
Rakahanga-Manihiki	11699
Kw'Adza	11700
Carabayo	11701
Watam	11702
Limi	11703
Bacanese	1170415078
Mazatlan	1170512412,1170511553
Tamang	11706,1769311706,177361529311706,1318711706,1773611706
Label	11707
Texcatepec	1170813984
Jahanka	11709
Carapana	11710
Papiamento	11711
Lovono	11712
Newar	11713,1252111713
Yana	11714
Cruzeno	11715
Udi	11716
Ivbie	1171715650
Lautu	1171814115
Rawang	11719
Bumbita	1172013818
Coeur	1172117243
Ixcatlan	1172211553
Win	1193711723
Mbala	11724
Vao	11725
Sambe	11726
Eggon	11727
Ngamambo	11728
Kuuk-Yak	11729
Letzeburgesch	11730
Maramba	11731
Fagauvea	11732
Guhu-Samane	11733
Sulod	11734
Quiegolani	14111167981173513589,1173513589
Nafri	11736
Nyindu	11737
Tyap	11738
Katua	11739
Shumashti	11740
Madurese	11741
O'Chi'Chi'	11742
Oti	11743
Ganza	11744
Diuxi-Tilantongo	1174511251
Sasak	11746
Mapudungun	11747
Tornedalen	1174813785
Nande	11749
Tondi	117501671813981
Singapore	117511249716446,1175115078
Serbo-Croatian	11752
Kalkutungu	11753
Kuanyama	11754
Latgalian	11755
Bukusu	11756
Nyaturu	11757
Nuer	11758
Warwar	1175915351
Kanashi	11760
Udihe	11761
Dumi	11762
Somba-Siawari	11763
Gadjerawang	11764
Adang	11765
Kavalan	11766
Chehalis	1420311767,11767,1795411767
Pankhu	11768
Korra	1176912386
Gusii	11770
Kpeego	11771
Nisenan	11772
Wapishana	11773
Chaga	11774
Lisu	11775
Kutai	104741177615078,17526146311177615078
Alabama	11777
Miyobe	11778
Jeri	1177913527
Puinave	11780
Dhanwar	11781
Chachapoyas	1178217370
Tegu	114731178315417
Wayuu	11784
Kabwari	11785
Maremgi	11786
Mbugu	11787
Chuang	11788
Chamalal	11789
Pokur	1600911790
Sa	144261179112810,11791
Callawalla	11792
Mbulungish	11793
Arawum	11794
Mocho	11795
Fiwaga	11796
Birked	11797
Tela-Masbuar	11798
Aghem	11799
Cofan	11800
Jabuti	11801
Swiss	1180212646
Nemi	11803
Ayizi	11804
Pamplona	1180511948
Kari	11806
Green	1180712363,1180713906
Sicite	1180810542
Piamatsina	11809
Rerep	11810
Xicotepec	11811141881679317858
Grass	1181210586
Chinali	11813
DaatsʼIin	11814
Yirandali	11815
Judeo-Arabic	11816
Bakumpai	11817
Nggwahyi	11818
Sumariup	11819
Gude	11820
Rotuman	11821
Wanbasana	11822
Benyadu'	11823
Woria	11824
Anaang	11825
Mayi-Yapi	11826
Kwang	11827
Venezuelan	118281249716446
Tsimane	11829
Ikpeng	11830
Paite	1183114115
Megam	11832
Ehueun	11833
Mea	11834
Northern	1183515882,1183516506,118351498514491,118351363813237,1183514850,118351049613029,118351456814558,1183515333,118351443313029,1183512191,118351701014818,1183513366,1183514757,1183512408,1183517255,1183512528,1183516249,118351417110749,1183516046,1183515007,1183517593,118351017813029,1183512707,1183515683,1183516331,118351044811145,118351792113901,118351049612363,1183513751,1183511489,1183517509,1183517751,1183514698,1183517122,1183516373,1183517277,1183516677,118351161210167,1183514827,1183514791,1183515214,1183517164,173021183512723,11835114531200717370,1183512062,1183512908,118351520713029,118351134711251,1183513915,1183510330,1183510783,1183514610,1183513270,118351520712363,1183514224,1183510962,1183511981,1183512685,1785611835,1183514161,1183515775,1183516520,1183516493,1183515677,1183511508,118351790113901,1183512811,1183511632,118351443312363,1183516256
Hoan	11836
Ocotlan	1183713589
Tohono	1183813902
Tsikimba	11839
Burui	11840
Dagaari	1184110964
Neyo	11842
Tapei	11843
Batyala	11844
Moken	11845
Teribe	11846
Yerakai	11847
Akolet	11848
Kisar	11849
Seneca	11850
Yaqui	11851
Yidiny	11852
Higaonon	11853
Lo-Toga	11854
Samberigi	11855
Gorovu	11856
Marquesan	1502211857,11857,1013711857
Jamamadi	11858
Khaling	11859
Awngi	11860
Bomitaba	11861
Saamia	11862
Dibiyaso	11863
Wersing	11864
Kwaya	11865
Iau	11866
Gagnoa	1186710576
Usila	1186814199
Hukumina	11869
Mirgan	11870
Pangseng	11871
Wam	1076611872
Waimiri-Atroari	11873
Midob	11874
Mufian	11875
Comanche	11876
Chiquian	118771200717370
Yagomi	11878
Perene	1022211879
Acipa	11880,1773611880
Andaqui	11881
Turkish	118821249716446,1759011882,106051567311882,1564111882,1402411882,11882,1609711882
Margi	11883
Ainu	11884
Enxet	11885
Bhil	11886,1058311886,1685911886
Batui	11887
Koromira	11888
Awbono	11889
Kako	11890
Kaiwa	11891
Songhay	167291195711892,11892,129391589311892,166491589311892
Wantoat	11893
Abua	11894
Mopan	1189514770
Yucateco	11896
Mambai	11897
Mogofin	11898
Drubea	11899
Country	15583119001249716446
Angoram	11901
Mesaka	11902
Uvbie	11903
Aushi	11904
Sangkong	11905
Kwese	11906
Galatian	11907
Limilngan	11908
Gichuka	11909
Pokoot	11910
Paharia	1149711911,1094011911,1545711911
Lomwe	1241711912,11912
Aneme	1191316872
Momare	11914
Arvanitika	1191517034
Anong	11916
Eleng	1513211917
Dendi	11918
Kalaktang	1191914748
Tambotalo	11920
Bozo	1254711921,1492411921,1254311921,11921,1126311921
Kalmyk	11922
Senthang	1192314115
Roria	11924
Hamap	11925
Pekal	11926
Martin	11180119271298315944,111801192717370
Atayal	11928
Ghotuo	11929
Calderon	119301655410749
Ngando	11931
Ugandan	119321249716446
Nyanga-Li	11933
American	119341249716446
Kimbu	11935
Tima	11936
Oro	1193711723,11937
Jair	1193814928
Tulu	11939
Biritai	11940
Defaka	11941
Tol	11942
Dongshanba	1194313602
Algonquian	1120711944,11944
Dai	1194517600,11945
Pahari	1783211946,1559911946,11946
Cashinahua	11947
Atta	1417911948,1356011948,1180511948,11948
Mountain	1194917166
Rajong	11950
Mwaghavul	11951
Molmo	1195214827
Gbari	11953
Sa'Och	11954
Moru	11955
Thopho	11956
Chiini	1672911957,167291195711892
Ghera	11958
Sengseng	11959
Maiadomu	11960
Seberuang	11961
Boano	11962
Abu	11963
Wasu	11964
Lakonde	11965
Coatzospan	1196611251
Wambaya	11967
Kera	11968
Bongili	11969
Barapasi	11970
Temein	11971
Mongolian	1340911972,1418511972,11972,1499811972,119721249716446,1252111972
Flowery	130881197313029,116161197313029
Worimi	11974
Wasembo	11975
Guntai	11976
Kirdki	11977
Anuta	11978
Wageman	11979
Mao	1198010167
Embera	11981,1183511981
Arhuaco	11982
Kwerba	1198317687,11983
Polci	11984
Bebeli	11985
Kakabai	11986
Yugambal	11987
Marangis	11988
Mangga	1198916842
Nobiin	11990
Huitoto	1287511991,1010311991,11991,1522811991
Camling	11992
Koneraw	11993
Langi	11994
Mbelime	11995
Bangolan	11996
Havasupai-Walapai-Yavapai	11997
Kwa	11998
Retta	11999
Alanic	12000
Malaryan	12001
Iatmul	12002
Luna	12003
Akum	12004
Matses	12005
Hun-Saare	12006
Ancash	166311200717370,11835114531200717370,16625114531200717370,118771200717370,100741200717370,166151200717370
Phende	12008
Kendeje	12009
Menka	12010
Yopno	12011
Thurawal	12012
Hutterisch	12013
Mundu	12014
Hiligaynon	12015
Crow	12016
Patamona	12017
Luidakho-Luisukha-Lutirichi	12018
Talinga-Bwisi	12019
Yaur	12020
Zambian	120211249716446
Limos	1202215474
Deni	12023,1645512023
Iteri	12024
Melo	12025
Zimba	12026
Ae	1227912027
Abkhazian	12028
Udmurt	12029
Moronene	12030
Bilbil	12031
Kuku-Yalanji	12032
Gwahatike	12033
Mangbutu	12034
Bayot	12035
Murle	12036
Tolowa	12037
Thudam	12038
Daga	12039
Sehwi	12040
Kamano	12041
Sao	120421444417194
Wappo	12043
Tinga	151361204415417
Prasuni	12045
Pu	1204615877
Kentish	120471249716446,14024120471249716446
Piraha	12048
Panchpargania	12049
Katabaga	12050
Mainstream	1205114672
Paelignian	12052
Surbakhal	12053
Kelabit	12054
Milyan	12055
Meru	12056
Agatu	12057
Lezgian	12058
Long	120591213610167,1310912059,1205917784
Pisabo	12060
Hadza	12061
Qiang	12062,1662512062,1183512062
Anuak	12063
Tlacoatzintepec	1206414199
Titan	12065
Kuk	12066
Mubami	12067
Tedim	1206814115
Noy	12069
Pichis	1207010222
Komering	12071
Kodia	12072
Kalao	12073
Tereweng	12074
Kanufi	12075
Mewari	12076
Nyika	12077
Kumam	12078
Ndam	12079
Ovdalian	12080
Faiwol	12081
Ukhrul	12082
Burushaski	12083
Ihievbe	12084
Provencal	12085,1402412085
Kita	1208612110
Ngombe	12087
Karo	1052012088,12088
Sa'A	12089
Niger	109021209014198,176931209014198
Adnyamathanha	12091
Efutop	12092
Miskito	12093
Tawang	1209414748
Phunoi	12095
Groma	12096
Kaikavian	120971653116446
Bezhta	12098
Gambera	12099
Molale	12100
Tanahmerah	12101
Tringgus-Sembaan	1210215217
Ontenu	12103
Yali	171611554712104,12104,1380612104,1488712104
Ura	12105
Pisaflores	1210616786
Pantar	1769312107
Pottangi	121081626617423
Binongan	1210916811
Maninkakan	1769312110,12110,1773612110,1208612110
Luopohe	1211113029,1211112363
Yola	12112
Wamey	12113
Weme	1211414501
Aekyom	12115
Fwai	12116
Jangkang	12117
Bolango	12118
Adangbe	12119
Dompo	12120
Bannoni	12121
Mangole	12122
Darang	1212311421
Kopkaka	12124
Mato	121251760212327,12125
Pahlavani	12126
Mon	1402412127,12127,1646512127,1244112127
=/Hua	12128
Luis	11180121291750313046
Chulym	12130
Khao	12131
Yalalag	1213213589
Gbiri-Niragu	12133
Migaama	12134
Nuk	12135
Phuri	120591213610167
Mpumpong	12137
Ukhwejo	12138
Mezquital	1213913984
Maritime	121401249716446
Nyambo	12141
Yeretuar	12142
Pnar	12143
Uamue	12144
Atorada	12145
Tat	12146,1738312146
Cua	12147
Wakona	12148
Elseng	12149
Karkar-Yuri	12150
Molof	12151
International	1215212497
Rikbaktsa	12153
Kaurna	12154
Spiti	1215510622
Dawida	12156
Loo	12157
Fum	12158
Konzo	12159
Satere-Mawe	12160
Mamanwa	12161
Zazao	12162
Huave	1118011336133641718112163,12163,1118012711133641718112163,1411116798133641718112163,1118015751133641718112163
Kami	12164
Ponosakan	12165
Shoo-Minda-Nye	12166
Aborigines	10635121671249716446
Akuku	12168
Garhwali	12169
Chol	12170
Surjapuri	12171
Gao	12172
Lodhi	12173
Salasaca	121741655410749
Tho	12175
Abure	12176
Hlersu	12177
Umon	12178
Faliscan	12179
Kowiai	12180
Dii	12181
Yinbaw	1218212723
Ambrym	1502212183,12183,1358312183
Jakati	12184
Mapia	12185
Mescalero-Chiricahua	1218615149
Bay	101371470012187,1477612187,1543512187,1218714818,1600612187,1352812187
Nari	1218812188,1218812188
Tangale	12189
Kare	12190
Thai	1219114304,1183512191,1634312191,12191,121911249716446,1679912191,1662512191
Abu'	1219213818
Eman	12193
Dzamba	12194
Mbunda	12195
Pagu	12196
Huaxcaleca	1219713901
Yakoma	12198
Che	12199
Teochew	12200
Wirangu	12201
Mandandanyi	12202
Bhunjia	12203
Kanamari	12204
Zande	12205
Huautla	1220611553
Ahom	12207
Nend	12208
Pfaelzisch	12209
Lakalei	12210
Barama	12211
Hai//Om	12212
Duruma	12213
Thuri	12214
Lydian	12215
Panjabi	1769312216,12216
Guanyinqiao	12217
Onobasulu	12218
Lake	1221914818
Sanjaq	165411222013225
Newari	1402412221,12221,1499812221
Bhasa	149981623012222,12222,1623012222
Fiji	1222314762
Pajonal	1022212224
Ayoquesco	1222513589
Puluwatese	12226
Kujarge	12227
Isarog	1222810308
Nganyaywana	12229
S.Sofia	1223012281
Nayar	161281223116358
Kuvale	12232
Nengone	12233
Standard	122341620412474,1223415078,1223414385,1223417141,1223415680,1223417911
Nicobarese	1511212235,12235,1662512235,1716312235
Arbore	12236
Inebu	1223714827
Olumarama	12238
And	1621312239128701546812839,1436112239167771249716446,1404912239147051546812839
Kaiku	12240
Late	122411252114658
Dongxiang	12242
Kannada	1224312260,12243
Moloko	12244
Beothuk	12245
Tambora	12246
Ndambomo	12247
Jaunsari	12248
Gronings	12249
Fur	156781225014421,12250
Mahou	12251
Parkwa	12252
Buksa	12253
Dagbani	12254
Gane	12255
Putoh	12256
Koluwawa	12257
Kabalai	12258
Yugul	12259
Kurumba	1224312260,1673412260,1147412260,12260,1086412260,1774712260,1245712260
Manado	1226115078
Dhuwal	12262
Danau	12263
Aymara	12264,1662512264,1716312264
Tembe	12265
Orejon	12266
Lahu	12267,1226710970
Kambaata	12268
Lorediakarkar	12269
Speedwords	124921240512270
Zaghawa	12271
Patani	12272
Olulumo-Ikom	12273
Notre	12274
Kouya	12275
Guana	12276
Tring	12277
Morerebi	12278
Kaki	1227912027
Bo	12280
D'Epiro	1223012281
Bidhawal	12282
Samo	1662512283,12283,1779612283,1477012283
Malayalam	12284
Aribwaung	12285
Balti	12286
Botolan	1228716619
Marba	12288
Igo	12289
Hovongan	12290
Sedang	12291
Masbatenyo	12292
Roma	12293
Uvean	12294,1470012294
Prakrit	1109012295,1692912295,12295,1761612295
Panamanian	122961249716446
Warkay-Bipim	12297
Zay	12298
Kelon	12299
Xiriana	12300
Jinyu	1230114658
Indus	1230216485,123021554716446
Kobol	12303
Panoan	1230417388
Rang	12305
Yele	12306
Pukapuka	12307
Sha	12308
Tombulu	12309
Duriankere	12310
Bajau	147001085512311,1044212311,12311
Garo	12312
Tiruray	12313
Arpitan	12314
Lengo	12315
Dakota	12316
Koiwat	12317
Lombo	12318
Thulung	12319
Manombai	12320
Puma	12321
Simbari	12322
Ngbinda	12323
Komodo	12324
Jukun	1232517299
Gula	1254412326,1736612326,1232613647,12326
Arara	121251760212327,1025012327,12327
Jere	12328
Isthmus-Mecayapan	1232913901
Nankina	12330
Hulung	12331
Megleno	1233210230
Mwan	12333
Bumaji	12334
Kwomtari	12335
Epie	12336
Ten'Edn	12337
Mehek	12338
Lombi	12339
Cuyonon	12340
Phrae	123411730212723
Mian	12342
Oriya	12343,1271912343
Yidgha	12344
Siculo	1234517141
Vaghri	12346
Apali	12347
Miwa	12348
Cabecar	12349
Rathwi	1235014999
Kwaza	12351
Duwet	12352
Utarmbung	12353
Abui	12354
Acoli	12355
Aari	12356
Simeulue	12357
Aloapam	1235813589
Luiseno	12359
Ida'An	12360
Lamba	12361
Mexican	123621249716446
Hmong	12363,1180712363,134801049612363,1236317392,176931443312363,118351049612363,177361520712363,166251049612363,1236312615,1236314372,1236314588,1211112363,134801520712363,118351520712363,171631443312363,166251443312363,171631520712363,1236314293,118351443312363
Tombelala	12364
Hanunoo	12365
Irantxe	12366
Sindihui	1236711251
Chiripa	12368
Makasae	12369
Ojitlan	1237014199
Beba	12371
Basa-Gurmana	12372
Mok	12373
Wauyai	12374
Goaria	12375
Etebi	12376
Bum	12377
Matis	12378
Interlingue	12379
Muratayak	12380
Taita	12381
Ap	1238216846
Arua	12383
Pashayi	1504412384,1059812384,1786012384,1358312384,12384
Atemble	12385
Koraga	1469212386,1176912386,12386
Uare	12387
Thompson	12388
Tawala	12389
Adiwasi	1239015193
Shuar	12391
Kelo	12392
Frankish	12393
Domaaki	12394
Nochixtlan	170031239511251
Barambu	12396
Kunbarlang	12397
Tektiteko	12398
Ibu	12399
Bainouk-Gunyuno	12400
Awar	12401
Indo-Portuguese	12402
Lilau	12403
Pemono	12404
World	124921240512270
Busuu	12406
Meroitic	12407
Dagara	1183512408,12408
Hongjin	1310912409
Selepet	12410
Awabakal	12411
Mixe	1622812412,1170512412,150221716312412,1511012412,12412,1430112412,1450212412,1287412412,1367212412
Gahri	12413
Gusilay	12414
Badhun	1754112415
Matepi	12416
Malawi	1241711912,1241714863
Kipfokomo	12418
Nyaheun	12419
Blagar	12420
Nenge	12421
Nukunul	12422
Hut	1767712423
Alladian	12424
Zayse-Zergulla	12425
Warnang	12426
Kwami	12427
Bolinao	12428
Carijona	12429
Wogeo	12430
Waci	1243114501
Rwa	12432
Carrier	1662512433,12433
Gun-Wok	1607312434
Siawi	12435
Seba	12436
Lasan	1418912437
Dhuwaya	12438
Irarutu	12439
Polari	12440
Yangum	1244113337,1244113014,1244112127
Togoyo	12442
Ginyanga	12443
Madhi	1244412444,1244412444
Cacaloxtepec	1244511251
Aguaruna	12446
Wiradhuri	12447
Wasa	12448
Kutchi	12449
Mbunga	12450
Kakwa	12451
Tagin	12452
Based	104681245312627,159931245312627
Takia	12454
Sensi	12455
Bisa	12456
Alu	1245712260
Zakhring	12458
Nding	12459
Daai	1246014115
Ciwogai	12461
Akeu	12462
Arapaso	12463
Liburnian	12464
Nusu	12465
Matipuhy	12466
Lufu	12467
Ayu	12468
Kalenjin	12469
Sila	12470,156781247014421
Sanga	12471
Mbongno	12472
Boo	12473
Tamazight	122341620412474,1028112474,171631514712474,1069612474,12474
Okodia	12475
Nungu	12476
Khotanese	12477
Burak	12478
Nabak	12479
Ouma	12480
Burdekin	1420312481,12481
Mungaka	12482
Savosavo	12483
Achagua	12484
Karim	1689712485
Tey	106061248615417,154531248615417
Tukumanfed	12487
Enu	12488
Teita	11180102521248911251
Ayacucho	1249017370
Zotung	1249114115
Dutton	124921240512270
Krikati-Timbira	12493
Adasen	12494
Sandwich	1656412495
Asumboa	12496
Sign	102071249716446,140881249716446,167081249716446,160791249716446,170151249716446,155831249716446,101801249716446,168221249716446,137361249716446,146581249716446,107271249716446,143951249716446,150571249716446,116601249716446,10137144921249716446,15695172221249716446,161891249716446,153591249716446,127101249716446,113251249716446,15396106911249716446,179111249716446,169781249716446,165951249716446,111441249716446,165821249716446,126051249716446,164241249716446,110101249716446,113051249716446,13132126381249716446,117511249716446,118821249716446,126461249716446,103831249716446,114991249716446,128851249716446,120471249716446,151751249716446,119321249716446,158241249716446,13724147701249716446,137181249716446,111901249716446,17911166851249716446,100321249716446,111961249716446,178211249716446,10635121671249716446,161371249716446,135391249716446,13075102571249716446,172531249716446,175771249716446,159951249716446,15583119001249716446,128051249716446,114501249716446,137851249716446,126231249716446,143411249716446,115991249716446,177871249716446,179311249716446,128351249716446,114491249716446,14024120471249716446,134931249716446,162041249716446,115091249716446,176061249716446,144301249716446,177521249716446,104421249716446,1028510460143411249716446,127961249716446,143851249716446,114791249716446,10411126271249716446,115301249716446,142371249716446,165751249716446,156801249716446,119341249716446,106021249716446,108731249716446,155861249716446,140231249716446,136931249716446,123621249716446,14051146931249716446,110691249716446,10460178431249716446,120211249716446,170121249716446,115331249716446,156861249716446,151171249716446,131561249716446,126531249716446,168741299913961158681249716446,1215212497,1436112239167771249716446,125421249716446,125111249716446,102301249716446,104111249716446,104621249716446,126241249716446,173371249716446,138631249716446,171981249716446,132541249716446,17010130821249716446,158461249716446,119721249716446,172581249716446,139031249716446,17213133461249716446,179391249716446,151051249716446,116621249716446,167911249716446,166581249716446,122961249716446,178751249716446,17488150201249716446,131211249716446,118281249716446,164061249716446,170341249716446,121911249716446,110721249716446,121401249716446,161711249716446,125291249716446,146601249716446,135781249716446,15652104621249716446,158871249716446,11337106911249716446,114541249716446,106351249716446,115971249716446,148111249716446,115741249716446,165711249716446,173951249716446
Lelak	12498
Bahing	12499
Monde	12500
Kula	12501
Amele	12502
Karkin	12503
Elkei	12504
Bangandu	12505
Yotti	12506
Piti	12507
Pirlatapa	12508
Saba	12509
Fuyug	12510
Croatia	125111249716446
Sinyar	12512
Mbere	12513
Orokaiva	12514
Mairasi	12515
Arguni	12516
Tavytera	1428412517
Yongbei	1251817600
Michigamea	12519
Moro	12520
